              0             1             2             3             4             5             6             7             8             9             10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46            47            48            49            50            51            52            53            54            55            56            57            58            59            60            61            62            63            64            65            66            67            68            69            70            71            72            73            74            75            76            77            78            79            80            81            82            83            84            85            86            87            88            89            90            91            92            93            94            95            96            97            98            99            100           101           102           103           104           105           106           107           108           109           110           111           112           113           114           115           116           
89            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0.929         0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
90            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
91            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.993975      0.864067      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.992048      0.967946      0.995469      0.411626      0.855108      0.820515      0.925288      0.940552      0.948993      0.991985      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.983         0.996912      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.997976      0             0             0             0             0.904729      0             0             0             0             
92            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
93            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
94            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
95            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
96            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.9748        0.9514        1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
97            0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.964029      0.933787      0             0.833537      0             0             0             0.85659       0.856667      0.849737      0.848297      0.757008      0.851527      0             0             0             0             0.84602       0.838132      0.848389      0.350809      0.728766      0.699284      0.788577      0.801586      0.960912      0.845419      0             0             0             0             0.867         0             0             0             0             0             0             0.853995      0.860064      0             0             0.788981      0             0             0.864429      0.837848      0.957454      0.769558      0.754647      0.781228      0.812563      0.778635      0.762535      0.753134      0.858566      0             0             0             0             0.831453      0.782691      0.72476       0.69767       0             1             0             0             0             0             0             0             0             0             0             0.782275      0             0             0             0             0.771055      0             0             0             0             
98            0             0             0             0             0             0             0             0             0             0             0             0             0             0.632         0             0             0             0.583757      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.630983      0.548516      0             0             0             0             0             0             0             0             0             0             0             0             0             0.627049      0.543899      0.631929      0.631929      0.631931      0.261304      0.542829      0.520869      0.58738       0.59707       0.602428      0.629719      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0.574329      0             0             0             0             
99            0             0             0             0             0             0             0             0             0             0             0             0             0             0.880667      0             0             0             0.813442      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.87925       0.764335      0             0             0             0             0             0             0             0             0             0             0             0             0             0.873768      0.757902      0.880568      0.880567      0.880571      0.364116      0.75641       0.72581       0.81849       0.831993      0.839459      0.877489      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0.800304      0             0             0             0             
100           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.998305      0.962273      0             0.8235        0             0             0             0.821029      0.811203      0.814461      0.816255      0.716833      0.806336      0             0             0             0             0.960101      0.952451      0.993866      0.410963      0.853731      0.819194      0.923798      0.939037      0.987947      0.990387      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.756227      0             0             0.83725       0.811505      0.950484      0.745362      0.730919      0.756665      0.787015      0.754153      0.738559      0.729454      0.831571      0             0             0             0             0.821441      0.773267      0.716033      0.689269      0             0             0             0             1             0             0             0             0             0             0             0.749799      0             0             0             0             0.903272      0             0             0             0             
101           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.997908      0.964668      0             0.891083      0             0             0             0.88841       0.877778      0.881303      0.883244      0.775663      0.872511      0             0             0             0             0.969341      0.961068      0.991223      0.409871      0.851461      0.817016      0.921342      0.936541      0.988636      0.987754      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.81829       0             0             0.862267      0.835752      0.970164      0.767633      0.752759      0.779274      0.810531      0.776687      0.760627      0.75125       0.856418      0             0             0             0             0.888856      0.836727      0.774797      0.745837      0             0             0             0             0             1             0             0             0             0             0             0.811334      0             0             0             0             0.90087       0             0             0             0             
102           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.832872      0.829998      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.881844      0             0             0             0             0             0.961         0             0             0             0             0             0             0.946585      0.953312      0             0             0             0             0             0.95815       0.928687      0.853233      0.852993      0.836465      0.865928      0.900661      0.863054      0.845208      0.834789      0.951652      0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
103           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.794069      0.791329      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.840759      0             0             0             0             0             0             0             0             0             0             0             0             0.852822      0.915246      0.918         0.839052      0.915837      0.86292       0             0.913511      0.885421      0.813482      0.813253      0.797495      0.825586      0.8587        0.822845      0.805831      0.795896      0.907315      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0.915243      0             0             0             0             0             0             0             0             0             
104           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.58448       0.523669      0             0.507905      0             0             0             0.506381      0.500321      0.50233       0.503436      0.442117      0.497319      0             0             0             0             0.500132      0.49547       0.501533      0.207384      0.430817      0.413388      0.466175      0.473865      0.564862      0.499777      0             0             0             0             0             0             0             0             0             0             0             0.1686        0.180941      0.181485      0.165877      0.563023      0.170596      0             0.180598      0.175044      0.577668      0.160777      0.157662      0.163215      0.169762      0.162673      0.15931       0.157346      0.179373      0             0             0             0             0.506635      0.476923      0.441623      0.425116      0             0             0             0             0             0             0             0             1             0.181667      0             0.559628      0             0             0             0             0.455817      0             0             0             0             
105           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.864134      0.861152      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.914944      0             0             0             0             0             0             0             0             0             0             0             0             0.928071      0.996003      0.999         0.913086      0.996646      0.93906       0             0.994115      0.963546      0.885259      0.885011      0.867862      0.898431      0.934468      0.895449      0.876934      0.866123      0.987372      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0.995999      0             0             0             0             0             0             0             0             0             
106           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.691308      0.688922      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.731955      0             0             0             0             0             0             0             0             0             0             0             0             0.742457      0.796802      0.7992        0.730469      0.797317      0.751248      0             0.795292      0.770837      0.708207      0.708009      0.69429       0.718745      0.747574      0.716359      0.701547      0.692898      0.789898      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.8           1             0.796799      0             0             0             0             0             0             0             0             0             
107           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             0             0             0             
108           0             0             0             0             0             0             0             0             0             0             0             0             0             0.874543      0.8           0.8           0             0.807786      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.873136      0.75902       0             0             0             0             0             0             0             0             0             0             0             0             0             0.867692      0.752631      0.874445      0.874444      0.874447      0.361584      0.75115       0.720763      0.812799      0.826207      0.833621      0.871387      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0.794739      0             0             0             0             
109           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.864134      0.861152      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.914944      0             0             0             0             0             0             0             0             0             0             0             0             0.928071      0.996003      0.999         0.913086      0.996646      0.93906       0             0.994115      0.963546      0.885259      0.885011      0.867862      0.898431      0.934468      0.895449      0.876934      0.866123      0.987372      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.995999      0             1             0.908847      0             0             0             0             0             0             
110           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             0             0             
111           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.908847      1             0             0             0             0             0             
112           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.989077      0.859808      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.908847      0.908847      0.990562      0.409598      0.850893      0.816471      0.920728      0.935916      0.944315      0.987095      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             1             0             0             0             0             
113           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.908455      0.787627      0             0.880771      0             0             0             0.90513       0.905212      0.908847      0.896368      0.799905      0.89978       0             0             0             0             0.904871      0.896435      0.907405      0.375212      0.779461      0.747928      0.843433      0.857346      0.86504       0.904229      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.843864      0             0             0             0             0.861394      0             0             0             0             0             0             0             0             0             0             0             0             0.878569      0.827044      0.76583       0.737205      0             0             0             0             0             0             0             0             0             0             0             0.836692      0             0             0             0             0.824692      1             0             0             0             
114           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.905814      0.780058      0             0.904864      0.908847      0             0             0.907372      0.896513      0.900113      0.898786      0.792218      0.891134      0             0             0             0             0.896175      0.887821      0.898685      0.371606      0.77197       0.740741      0.835328      0.849107      0.856727      0.895539      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.835755      0             0             0             0             0.884957      0             0             0             0             0             0             0             0             0             0             0             0             0.902601      0.849667      0.786779      0.757371      0             0             0             0             0             0             0             0             0             0             0             0.828651      0             0             0             0             0.816767      0             1             0             0             
115           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.998578      0.978062      0             0.98743       0.908847      0             0             0.991549      0.990567      0.983617      0.983544      0.875331      0.984623      0             0             0             0             0.979313      0.970184      0.982056      0.40608       0.843586      0.809459      0.912821      0.927879      0.993909      0.978619      0             0             0             0             0             0             0             0             0             0             0             0.908847      0.908847      0             0             0.913288      0             0             0.982794      0.952573      0.995719      0.874932      0.857979      0.8882        0.923826      0.885251      0.866947      0.856259      0.976128      0             0             0             0             0.984961      0.927197      0.85857       0.826479      0             0             0             0             0             0             0             0             0             0             0             0.905525      0             0             0             0             0.892538      0             0             1             0             
116           0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.907413      0.778982      0             0.908847      0             0             0             0.906121      0.895276      0.898872      0.900851      0.791126      0.889904      0             0             0             0             0.894939      0.886596      0.897445      0.371094      0.770905      0.739719      0.834175      0.847936      0.855545      0.894304      0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0.834602      0             0             0             0             0.888852      0             0             0             0             0             0             0             0             0             0             0             0             0.906575      0.853407      0.790243      0.760705      0             0             0             0             0             0             0             0             0             0             0             0.827508      0             0             0             0             0.81564       0             0             0             1             
